order_id,product_id,quantity,unit_price
O303327,P200058,3,61.56
O303327,P200046,3,10.12
O303328,P200239,3,38.88
O303328,P200223,3,35.71
O303329,P200091,3,58.89
O303329,P200159,3,17.39
O303329,P200181,2,87.19
O303330,P200196,2,40.35
O303330,P200020,3,108.94
O303331,P200111,1,38.87
O303331,P200227,1,37.82
O303332,P200155,1,115.72
O303332,P200194,1,106.92
O303332,P200015,2,139.4
O303332,P200149,3,94.15
O303332,P200160,1,44.64
O303333,P200187,3,276.09
O303333,P200223,2,35.31
O303333,P200031,1,27.38
O303334,P200185,1,132.84
O303335,P200024,2,106.06
O303335,P200009,3,12.6
O303336,P200189,1,107.88
O303336,P200094,2,60.67
O303336,P200197,2,502.7
O303336,P200112,3,108.91
O303336,P200071,1,43.95
O303337,P200065,3,145.9
O303338,P200154,2,231.13
O303338,P200095,2,127.26
O303338,P200132,3,119.46
O303338,P200002,2,23.17
O303338,P200239,3,48.29
O303339,P200044,3,126.65
O303339,P200155,2,100.49
O303340,P200145,2,103.81
O303340,P200036,1,56.47
O303340,P200050,3,37.37
O303340,P200183,2,120.71
O303341,P200006,3,165.02
O303341,P200102,3,109.19
O303341,P200234,3,12.09
O303342,P200084,3,79.61
O303342,P200152,2,116.79
O303342,P200233,1,88.14
O303342,P200107,3,36.33
O303343,P200045,1,53.82
O303343,P200169,3,69.19
O303343,P200167,3,138.19
O303343,P200127,1,100.59
O303344,P200223,3,40.37
O303345,P200044,3,128.42
O303345,P200107,1,42.17
O303346,P200207,1,38.69
O303346,P200047,3,73.72
O303346,P200173,2,13.95
O303347,P200172,3,59.53
O303347,P200131,2,290.0
O303348,P200074,2,62.41
O303348,P200223,1,43.41
O303349,P200117,3,67.04
O303349,P200129,1,140.32
O303349,P200027,1,33.34
O303349,P200069,2,40.37
O303349,P200034,3,91.67
O303350,P200115,2,44.75
O303350,P200121,1,37.12
O303351,P200059,3,24.42
O303352,P200155,3,125.44
O303352,P200070,1,14.07
O303352,P200099,2,16.5
O303353,P200202,1,123.09
O303354,P200042,3,76.63
O303355,P200101,2,8.24
O303355,P200084,3,76.56
O303355,P200142,3,97.66
O303355,P200221,2,419.2
O303355,P200103,1,97.35
O303356,P200202,1,125.41
O303356,P200024,1,102.58
O303357,P200057,3,132.82
O303358,P200051,1,122.54
O303358,P200097,1,135.74
O303358,P200063,1,93.72
O303358,P200055,3,86.92
O303359,P200047,1,71.94
O303359,P200106,1,7.68
O303359,P200031,3,31.3
O303360,P200196,3,37.65
O303360,P200121,2,36.83
O303360,P200209,3,59.45
O303361,P200235,2,15.8
O303361,P200004,3,46.7
O303361,P200124,2,298.92
O303362,P200154,2,267.19
O303363,P200138,1,35.16
O303363,P200222,2,92.99
O303363,P200089,3,36.2
O303363,P200176,2,96.7
O303363,P200141,2,95.11
O303364,P200034,2,94.24
O303365,P200121,1,38.54
O303365,P200012,1,62.89
O303365,P200239,2,42.36
O303366,P200077,1,46.88
O303366,P200228,3,127.7
O303367,P200150,2,19.39
O303367,P200198,3,329.34
O303367,P200171,3,99.73
O303367,P200084,1,72.9
O303368,P200215,3,121.8
O303368,P200064,2,6.07
O303368,P200045,2,54.13
O303369,P200107,2,45.62
O303369,P200230,3,116.49
O303370,P200200,2,67.88
O303370,P200177,2,29.0
O303370,P200164,1,115.6
O303371,P200000,1,137.46
O303371,P200010,1,115.04
O303372,P200140,1,22.22
O303373,P200058,2,76.11
O303373,P200043,3,32.88
O303373,P200147,1,67.06
O303373,P200021,3,72.63
O303373,P200130,3,123.47
O303374,P200062,2,24.76
O303374,P200245,3,8.91
O303374,P200241,1,96.61
O303374,P200038,1,476.98
O303375,P200051,2,121.56
O303375,P200174,1,108.32
O303375,P200033,3,25.48
O303375,P200138,2,43.99
O303376,P200124,3,307.95
O303376,P200135,1,27.81
O303376,P200240,3,267.18
O303376,P200050,3,38.09
O303376,P200224,3,115.62
O303377,P200128,2,54.6
O303377,P200196,1,34.53
O303377,P200126,1,23.15
O303377,P200040,1,58.12
O303377,P200244,2,41.9
O303378,P200146,3,12.27
O303378,P200148,2,39.4
O303378,P200071,1,47.73
O303379,P200019,1,336.74
O303379,P200041,1,104.81
O303379,P200218,1,102.41
O303379,P200143,1,12.23
O303380,P200191,2,6.24
O303380,P200148,1,39.69
O303380,P200003,1,119.82
O303381,P200227,2,37.64
O303381,P200099,2,15.78
O303382,P200120,3,67.67
O303382,P200100,2,35.73
O303382,P200037,2,56.47
O303382,P200066,3,44.64
O303383,P200116,2,184.58
O303383,P200073,2,180.15
O303383,P200047,1,62.93
O303383,P200065,1,121.12
O303383,P200213,3,15.21
O303384,P200163,2,67.08
O303384,P200214,1,117.79
O303384,P200099,1,17.33
O303384,P200066,1,44.79
O303384,P200114,2,136.82
O303385,P200109,3,21.96
O303385,P200047,2,78.75
O303385,P200110,3,77.98
O303386,P200184,1,108.45
O303386,P200063,1,90.65
O303386,P200175,2,15.53
O303386,P200171,3,100.43
O303386,P200167,2,118.63
O303387,P200042,2,74.21
O303388,P200037,3,57.0
O303389,P200168,3,258.96
O303389,P200122,2,72.79
O303389,P200132,2,113.64
O303390,P200023,3,104.75
O303390,P200241,1,91.65
O303391,P200208,2,11.56
O303391,P200076,1,61.17
O303391,P200111,2,39.3
O303391,P200065,2,133.45
O303391,P200244,1,39.45
O303392,P200070,1,13.97
O303393,P200216,3,111.42
O303393,P200123,1,22.52
O303393,P200099,1,17.5
O303394,P200222,3,101.64
O303394,P200223,1,44.67
O303394,P200023,3,104.35
O303394,P200125,1,70.25
O303395,P200064,3,6.47
O303396,P200099,1,16.65
O303397,P200026,3,142.79
O303397,P200178,3,10.19
O303397,P200090,2,124.39
O303398,P200067,1,5.79
O303398,P200077,1,53.36
O303398,P200190,3,15.13
O303398,P200096,3,23.52
O303398,P200013,3,94.67
O303399,P200072,2,46.95
O303400,P200046,3,8.86
O303401,P200208,3,13.27
O303401,P200027,2,31.5
O303401,P200021,1,57.92
O303401,P200035,3,44.61
O303401,P200152,2,141.27
O303402,P200112,1,115.18
O303402,P200046,3,10.98
O303402,P200155,2,111.69
O303402,P200080,3,33.46
O303403,P200054,3,85.36
O303403,P200206,3,47.42
O303403,P200192,2,55.9
O303403,P200089,1,44.07
O303404,P200017,1,131.76
O303404,P200042,2,85.41
O303405,P200161,2,70.75
O303405,P200013,2,78.24
O303406,P200050,1,30.99
O303406,P200206,1,48.15
O303406,P200187,2,247.78
O303407,P200149,3,93.42
O303407,P200031,2,32.82
O303408,P200196,2,37.65
O303408,P200044,3,134.49
O303408,P200175,1,16.44
O303409,P200176,1,95.96
O303409,P200036,2,56.89
O303409,P200142,1,108.1
O303409,P200192,2,52.76
O303409,P200107,3,43.18
O303410,P200100,2,33.64
O303410,P200147,1,77.97
O303410,P200107,3,38.36
O303410,P200060,2,69.58
O303411,P200156,3,90.61
O303411,P200201,3,104.77
O303411,P200079,2,8.68
O303411,P200237,3,100.82
O303411,P200207,2,40.94
O303412,P200132,1,110.31
O303412,P200183,3,134.09
O303412,P200016,1,381.41
O303413,P200004,3,45.72
O303413,P200147,3,63.49
O303413,P200126,3,22.23
O303413,P200181,3,94.55
O303414,P200068,1,20.97
O303414,P200202,2,117.95
O303414,P200098,2,119.72
O303415,P200097,2,130.72
O303415,P200221,1,489.75
O303415,P200075,2,62.71
O303415,P200030,3,60.89
O303416,P200241,1,89.71
O303416,P200203,1,416.87
O303416,P200139,3,237.43
O303416,P200084,3,69.97
O303417,P200131,2,296.83
O303417,P200019,2,374.03
O303417,P200145,2,126.02
O303417,P200008,2,20.33
O303417,P200211,3,131.25
O303418,P200089,2,37.1
O303418,P200063,2,92.1
O303418,P200100,2,29.72
O303418,P200075,1,59.5
O303418,P200143,1,12.2
O303419,P200031,2,31.3
O303420,P200006,2,157.91
O303420,P200138,3,40.88
O303420,P200016,1,431.28
O303420,P200030,1,55.83
O303421,P200228,2,129.6
O303421,P200164,1,114.28
O303421,P200239,3,44.77
O303421,P200042,3,76.37
O303422,P200071,2,41.24
O303422,P200174,3,125.53
O303422,P200111,2,36.16
O303422,P200058,3,63.24
O303423,P200074,2,61.7
O303424,P200161,2,57.96
O303424,P200212,2,64.8
O303424,P200189,1,102.94
O303425,P200239,3,43.32
O303425,P200091,2,69.11
O303425,P200126,2,23.23
O303425,P200235,3,14.91
O303425,P200195,2,29.9
O303426,P200160,1,40.7
O303426,P200013,3,84.45
O303426,P200109,1,18.0
O303426,P200208,3,10.94
O303426,P200115,2,36.84
O303427,P200048,3,24.08
O303427,P200158,2,146.3
O303428,P200057,2,148.36
O303428,P200043,2,36.04
O303428,P200098,1,107.53
O303429,P200242,3,80.07
O303429,P200195,2,32.13
O303429,P200012,2,73.25
O303429,P200127,3,107.74
O303429,P200152,2,138.82
O303430,P200236,3,39.09
O303430,P200062,3,28.5
O303430,P200079,1,7.83
O303430,P200228,2,110.24
O303430,P200184,3,109.52
O303431,P200043,2,34.31
O303431,P200183,1,117.78
O303432,P200117,1,61.33
O303432,P200150,3,22.9
O303432,P200035,3,34.88
O303432,P200173,1,13.58
O303432,P200030,1,60.99
O303433,P200072,2,40.9
O303433,P200055,2,112.4
O303433,P200193,2,40.83
O303433,P200087,2,98.9
O303433,P200014,3,61.41
O303434,P200167,1,133.13
O303435,P200136,1,144.53
O303436,P200127,1,113.59
O303437,P200096,1,27.77
O303438,P200044,2,112.23
O303438,P200004,2,41.9
O303438,P200153,1,33.41
O303438,P200035,3,34.68
O303439,P200015,3,129.31
O303439,P200146,1,15.14
O303440,P200016,3,341.66
O303440,P200123,1,27.91
O303440,P200167,1,127.87
O303440,P200138,2,37.23
O303441,P200166,3,21.74
O303442,P200152,3,113.21
O303442,P200065,1,130.08
O303442,P200055,2,106.37
O303442,P200005,1,21.61
O303443,P200085,2,28.95
O303443,P200199,2,236.24
O303443,P200189,2,98.14
O303443,P200140,3,21.28
O303444,P200205,3,145.07
O303444,P200066,3,45.03
O303444,P200137,2,82.02
O303444,P200163,2,63.28
O303444,P200018,3,40.13
O303445,P200181,2,104.38
O303445,P200076,3,69.12
O303446,P200194,2,98.45
O303446,P200214,2,121.95
O303446,P200052,3,113.41
O303447,P200209,1,67.28
O303447,P200085,1,26.11
O303447,P200192,2,51.2
O303448,P200153,3,32.71
O303448,P200000,2,136.95
O303449,P200074,3,53.21
O303449,P200017,1,141.19
O303449,P200019,1,411.51
O303449,P200142,3,89.59
O303450,P200232,2,87.88
O303450,P200081,2,490.92
O303450,P200245,1,9.63
O303451,P200217,1,153.08
O303451,P200233,3,102.8
O303451,P200067,3,6.35
O303451,P200181,3,86.17
O303451,P200012,3,77.18
O303452,P200029,2,15.66
O303453,P200103,3,105.89
O303453,P200227,1,35.74
O303454,P200042,3,73.32
O303454,P200082,2,145.83
O303454,P200062,3,27.73
O303455,P200175,1,14.91
O303455,P200045,3,48.97
O303455,P200074,3,56.07
O303456,P200120,1,63.93
O303456,P200084,3,68.98
O303456,P200007,3,63.84
O303456,P200059,1,24.87
O303456,P200089,1,44.21
O303457,P200010,3,125.53
O303457,P200113,2,54.28
O303457,P200248,1,5.86
O303457,P200101,2,8.14
O303458,P200168,3,283.35
O303459,P200114,1,133.97
O303459,P200055,2,109.25
O303459,P200158,2,136.64
O303460,P200025,1,75.29
O303460,P200027,1,26.15
O303460,P200082,1,132.76
O303460,P200033,3,32.56
O303460,P200017,1,120.32
O303461,P200171,1,84.43
O303461,P200013,3,76.46
O303461,P200239,3,47.07
O303461,P200129,2,128.15
O303461,P200055,2,95.26
O303462,P200109,1,19.32
O303462,P200142,1,97.2
O303462,P200134,2,108.79
O303462,P200006,3,166.41
O303462,P200146,3,15.4
O303463,P200015,2,132.89
O303463,P200056,1,110.66
O303463,P200044,3,123.42
O303464,P200174,3,125.5
O303465,P200193,3,40.99
O303465,P200020,2,105.67
O303466,P200060,1,80.68
O303466,P200240,3,238.86
O303466,P200046,3,10.33
O303466,P200194,3,100.75
O303466,P200004,3,47.88
O303467,P200151,2,125.75
O303467,P200161,1,70.57
O303468,P200025,1,74.39
O303468,P200108,2,54.53
O303468,P200058,1,66.58
O303468,P200060,2,74.05
O303469,P200108,1,53.21
O303470,P200095,2,114.77
O303470,P200009,1,11.57
O303470,P200086,2,19.77
O303471,P200010,1,117.52
O303471,P200181,2,83.68
O303471,P200047,1,76.73
O303471,P200175,2,16.16
O303471,P200126,3,19.85
O303472,P200078,1,16.45
O303472,P200094,2,61.98
O303473,P200087,3,112.58
O303474,P200074,3,58.89
O303474,P200153,1,26.12
O303475,P200009,3,12.24
O303476,P200042,2,71.27
O303476,P200156,2,100.83
O303476,P200181,2,103.48
O303476,P200230,3,135.16
O303477,P200140,3,20.94
O303478,P200140,2,20.11
O303478,P200063,1,94.81
O303479,P200058,3,68.1
O303479,P200176,1,93.21
O303479,P200228,1,122.75
O303480,P200077,2,45.45
O303480,P200037,1,57.54
O303481,P200101,2,10.35
O303481,P200144,2,94.93
O303481,P200248,3,5.31
O303481,P200084,3,78.53
O303482,P200245,3,10.87
O303482,P200051,1,114.47
O303482,P200079,3,7.71
O303482,P200106,2,9.5
O303482,P200091,2,68.34
O303483,P200170,2,48.66
O303483,P200163,1,77.46
O303483,P200075,2,60.25
O303483,P200200,2,66.74
O303483,P200236,3,44.32
O303484,P200234,2,11.79
O303484,P200045,1,47.37
O303484,P200069,1,37.49
O303484,P200230,3,134.2
O303485,P200190,3,18.28
O303485,P200141,2,119.66
O303485,P200091,2,65.57
O303485,P200059,3,29.71
O303485,P200075,3,51.22
O303486,P200018,2,41.88
O303486,P200081,2,518.0
O303486,P200218,1,97.17
O303486,P200202,3,121.07
O303487,P200046,2,8.61
O303488,P200000,1,138.87
O303488,P200153,3,25.99
O303488,P200130,2,100.15
O303488,P200083,2,117.71
O303488,P200065,1,115.67
O303489,P200080,2,32.55
O303489,P200113,3,60.93
O303489,P200106,2,8.63
O303490,P200077,3,43.11
O303491,P200142,3,88.5
O303491,P200042,3,75.95
O303491,P200024,2,125.95
O303491,P200016,3,362.96
O303492,P200058,3,75.26
O303492,P200182,1,9.52
O303493,P200149,3,90.37
O303493,P200004,1,51.3
O303493,P200115,3,41.17
O303494,P200104,2,95.85
O303494,P200029,3,15.73
O303494,P200195,2,33.41
O303494,P200014,2,56.28
O303495,P200141,1,121.61
O303496,P200114,1,117.28
O303496,P200192,3,49.89
O303496,P200248,2,5.13
O303497,P200141,2,117.17
O303498,P200046,3,9.04
O303499,P200103,2,104.14
O303499,P200211,2,133.33
O303500,P200091,3,66.41
O303500,P200013,1,92.21
O303500,P200010,3,136.88
O303500,P200070,3,14.75
O303501,P200079,1,7.19
O303501,P200137,1,79.49
O303501,P200186,3,9.35
O303502,P200133,1,26.88
O303503,P200037,1,50.38
O303503,P200158,3,118.23
O303503,P200097,2,142.64
O303503,P200225,1,8.23
O303504,P200194,1,126.63
O303504,P200236,3,38.67
O303504,P200127,3,117.54
O303505,P200207,2,39.8
O303506,P200065,3,119.83
O303506,P200034,2,105.03
O303506,P200188,3,51.98
O303507,P200137,2,92.58
O303507,P200222,2,108.78
O303508,P200035,2,40.45
O303508,P200055,3,88.73
O303508,P200016,1,359.08
O303508,P200227,3,37.19
O303509,P200197,1,442.63
O303509,P200121,1,35.53
O303509,P200126,1,23.42
O303509,P200219,1,231.83
O303509,P200024,3,103.86
O303510,P200097,2,132.65
O303510,P200108,1,59.57
O303511,P200054,2,77.76
O303511,P200027,3,30.57
O303511,P200248,2,5.07
O303511,P200133,2,21.44
O303512,P200248,3,5.12
O303513,P200113,3,58.02
O303513,P200234,3,11.6
O303513,P200023,2,112.81
O303514,P200183,3,127.62
O303514,P200068,2,18.49
O303514,P200098,3,109.51
O303514,P200046,3,10.21
O303514,P200008,1,21.07
O303515,P200048,1,21.5
O303516,P200142,1,91.66
O303516,P200239,3,43.44
O303516,P200032,3,550.81
O303516,P200145,2,109.72
O303516,P200162,2,137.01
O303517,P200141,2,96.69
O303518,P200237,1,96.37
O303518,P200050,3,40.16
O303518,P200093,1,146.2
O303519,P200036,1,53.09
O303520,P200040,2,52.26
O303521,P200108,3,67.47
O303521,P200155,3,108.31
O303522,P200103,2,126.54
O303522,P200116,3,146.64
O303522,P200145,1,114.63
O303523,P200089,1,36.16
O303523,P200134,2,95.41
O303523,P200033,1,26.56
O303523,P200229,3,27.87
O303524,P200104,1,73.91
O303524,P200237,3,114.61
O303525,P200066,3,42.72
O303525,P200089,2,40.76
O303525,P200079,2,9.02
O303526,P200195,2,33.63
O303527,P200175,1,14.18
O303527,P200027,3,31.92
O303527,P200104,3,90.83
O303527,P200071,2,52.73
O303528,P200023,3,125.01
O303529,P200053,2,133.81
O303529,P200208,2,13.13
O303529,P200069,2,35.08
O303529,P200051,1,119.87
O303529,P200157,3,66.03
O303530,P200203,2,434.23
O303531,P200228,1,133.33
O303531,P200078,1,17.66
O303531,P200188,3,55.16
O303531,P200009,2,12.7
O303532,P200184,1,96.7
O303532,P200039,2,74.03
O303533,P200084,1,67.28
O303533,P200054,2,80.44
O303533,P200169,3,57.6
O303533,P200057,2,140.16
O303533,P200113,3,54.81
O303534,P200149,1,104.47
O303534,P200089,2,44.52
O303535,P200019,2,408.58
O303535,P200056,2,110.57
O303535,P200200,3,67.76
O303535,P200129,3,139.11
O303535,P200069,3,32.17
O303536,P200169,3,72.46
O303536,P200181,2,89.37
O303536,P200203,3,487.12
O303536,P200201,3,109.78
O303536,P200041,3,133.01
O303537,P200087,1,106.43
O303537,P200106,3,7.96
O303537,P200181,1,91.44
O303538,P200010,3,118.04
O303538,P200081,2,585.48
O303538,P200029,2,19.86
O303539,P200061,1,78.76
O303539,P200063,3,88.23
O303540,P200200,1,66.04
O303540,P200201,3,103.05
O303540,P200043,3,30.93
O303541,P200162,2,112.98
O303541,P200062,3,29.22
O303541,P200150,1,20.38
O303542,P200122,3,81.73
O303543,P200066,2,44.07
O303543,P200007,2,77.46
O303544,P200161,3,66.11
O303544,P200168,3,228.46
O303544,P200180,1,255.4
O303544,P200202,2,104.47
O303544,P200112,1,107.79
O303545,P200108,3,63.73
O303545,P200146,3,11.84
O303545,P200021,3,60.65
O303545,P200145,1,106.74
O303545,P200221,1,519.84
O303546,P200117,3,64.05
O303547,P200195,1,34.09
O303547,P200121,3,41.06
O303547,P200081,2,640.98
O303547,P200122,3,65.77
O303548,P200194,2,127.46
O303548,P200019,1,341.24
O303549,P200232,3,110.05
O303549,P200238,2,32.87
O303549,P200246,1,92.61
O303549,P200084,3,67.54
O303550,P200091,3,56.76
O303550,P200012,2,69.58
O303550,P200199,1,306.73
O303550,P200196,2,34.91
O303551,P200225,2,9.68
O303551,P200144,2,84.87
O303551,P200178,3,10.0
O303551,P200024,1,110.12
O303551,P200128,3,47.76
O303552,P200081,3,573.77
O303552,P200071,3,46.12
O303552,P200067,1,7.07
O303552,P200130,1,103.8
O303553,P200031,1,33.89
O303553,P200192,1,61.22
O303553,P200206,1,40.47
O303553,P200222,2,92.97
O303553,P200057,2,120.92
O303554,P200012,1,71.28
O303554,P200230,1,126.06
O303554,P200146,3,13.71
O303554,P200079,2,8.4
O303554,P200027,3,28.77
O303555,P200025,3,70.8
O303555,P200149,3,101.71
O303555,P200157,2,72.17
O303555,P200199,3,301.04
O303556,P200098,2,118.55
O303556,P200003,2,133.44
O303556,P200088,3,115.36
O303557,P200088,1,106.67
O303557,P200220,2,32.74
O303558,P200150,2,19.91
O303558,P200229,1,35.23
O303559,P200095,2,114.77
O303559,P200183,3,118.17
O303560,P200200,2,69.0
O303560,P200107,1,39.32
O303561,P200002,3,24.09
O303561,P200126,3,21.88
O303562,P200120,2,55.56
O303562,P200131,1,256.35
O303562,P200244,2,50.67
O303563,P200222,2,115.68
O303563,P200225,1,9.75
O303564,P200040,2,49.1
O303564,P200204,3,732.36
O303565,P200213,3,16.22
O303565,P200044,1,125.36
O303565,P200139,3,233.34
O303565,P200105,2,113.83
O303566,P200135,2,24.72
O303566,P200160,2,43.48
O303567,P200139,1,281.95
O303568,P200014,3,54.65
O303569,P200087,2,122.22
O303569,P200084,2,65.63
O303569,P200196,2,38.74
O303569,P200214,1,98.35
O303570,P200241,1,89.6
O303570,P200123,1,23.37
O303570,P200097,3,133.58
O303570,P200004,3,47.93
O303570,P200110,1,76.23
O303571,P200100,3,35.62
O303571,P200015,3,128.18
O303571,P200062,1,28.37
O303571,P200037,3,45.91
O303572,P200235,3,17.97
O303573,P200189,3,110.7
O303573,P200071,2,51.24
O303573,P200084,3,81.82
O303574,P200079,3,7.43
O303574,P200224,3,120.92
O303575,P200245,3,9.32
O303575,P200221,1,414.64
O303576,P200152,3,125.9
O303576,P200063,1,78.77
O303576,P200043,2,30.46
O303576,P200078,3,16.52
O303576,P200000,3,135.96
O303577,P200016,3,406.32
O303577,P200240,1,244.13
O303577,P200130,1,122.91
O303577,P200143,2,12.01
O303577,P200227,1,37.19
O303578,P200071,2,48.69
O303578,P200015,2,129.74
O303578,P200125,2,81.15
O303578,P200058,2,61.47
O303579,P200202,3,107.75
O303579,P200039,3,64.09
O303579,P200094,2,55.26
O303580,P200245,2,8.59
O303580,P200030,3,64.03
O303580,P200141,1,97.01
O303581,P200115,2,40.39
O303581,P200166,2,17.36
O303581,P200095,1,125.38
O303581,P200152,2,126.47
O303581,P200193,2,43.88
O303582,P200152,1,123.08
O303582,P200167,2,137.04
O303582,P200069,2,40.77
O303582,P200125,2,81.95
O303583,P200228,1,110.72
O303583,P200143,1,11.2
O303583,P200037,1,52.53
O303584,P200072,2,38.05
O303585,P200206,2,45.08
O303585,P200113,2,67.02
O303585,P200095,1,141.93
O303585,P200121,2,35.44
O303585,P200154,2,228.35
O303586,P200232,2,101.05
O303586,P200157,3,68.96
O303586,P200176,2,111.85
O303586,P200009,2,12.07
O303586,P200143,2,13.86
O303587,P200173,3,11.67
O303587,P200227,1,30.44
O303588,P200213,1,18.5
O303588,P200090,3,123.53
O303589,P200048,2,23.87
O303589,P200184,1,97.27
O303589,P200093,2,166.26
O303589,P200170,1,45.34
O303589,P200106,1,9.58
O303590,P200010,1,130.03
O303590,P200188,3,56.48
O303590,P200241,1,101.92
O303590,P200062,2,26.55
O303590,P200142,3,104.44
O303591,P200105,2,107.29
O303591,P200202,1,120.32
O303591,P200038,3,532.27
O303592,P200099,3,17.54
O303592,P200150,3,19.68
O303593,P200196,2,36.08
O303593,P200217,3,159.67
O303593,P200046,3,9.71
O303593,P200043,3,28.99
O303594,P200149,1,95.28
O303594,P200075,1,51.87
O303594,P200006,2,204.35
O303594,P200172,1,67.73
O303595,P200017,3,127.71
O303595,P200159,3,16.56
O303595,P200005,2,21.93
O303595,P200141,2,102.42
O303595,P200152,3,129.81
O303596,P200212,1,59.85
O303596,P200028,1,96.58
O303596,P200195,2,31.04
O303597,P200217,1,133.82
O303597,P200143,2,13.83
O303597,P200044,3,137.27
O303598,P200231,3,30.58
O303599,P200075,3,60.89
O303599,P200090,3,125.02
O303599,P200023,2,108.8
O303599,P200123,1,22.12
O303600,P200080,3,28.04
O303600,P200245,3,10.0
O303601,P200149,1,82.7
O303601,P200110,1,89.08
O303602,P200108,3,56.39
O303602,P200147,3,75.44
O303602,P200036,1,47.44
O303602,P200004,3,43.51
O303603,P200198,2,319.05
O303603,P200023,1,105.91
O303604,P200184,1,95.8
O303604,P200178,1,10.48
O303605,P200036,3,48.02
O303605,P200102,2,95.69
O303605,P200207,1,41.05
O303605,P200161,2,62.98
O303605,P200112,2,117.0
O303606,P200101,3,9.81
O303606,P200245,1,10.79
O303606,P200023,3,103.3
O303606,P200075,3,60.07
O303606,P200092,2,39.26
O303607,P200035,2,37.85
O303607,P200165,1,18.15
O303607,P200239,1,42.07
O303608,P200221,1,461.42
O303608,P200175,3,15.5
O303609,P200144,3,76.1
O303610,P200009,1,12.36
O303610,P200103,2,103.06
O303610,P200222,1,117.31
O303610,P200081,1,633.93
O303611,P200244,1,46.3
O303611,P200234,3,12.86
O303611,P200071,2,47.36
O303611,P200094,3,66.71
O303612,P200147,3,77.3
O303612,P200082,3,151.63
O303612,P200120,3,64.81
O303612,P200083,2,142.22
O303613,P200201,3,95.99
O303613,P200121,1,34.15
O303613,P200196,2,35.66
O303613,P200139,1,246.39
O303614,P200137,1,89.33
O303614,P200079,2,9.05
O303614,P200192,3,49.75
O303615,P200069,3,36.52
O303615,P200020,2,129.89
O303615,P200079,2,8.75
O303615,P200196,1,37.32
O303616,P200075,3,52.3
O303616,P200169,3,58.99
O303616,P200214,2,116.62
O303616,P200076,2,73.34
O303617,P200054,2,93.95
O303617,P200118,1,53.86
O303617,P200177,1,29.4
O303617,P200190,3,17.3
O303618,P200007,1,70.89
O303618,P200164,2,134.39
O303618,P200200,1,69.13
O303618,P200129,3,137.88
O303619,P200235,2,17.94
O303620,P200119,2,70.8
O303620,P200232,2,93.82
O303620,P200138,3,43.38
O303620,P200162,1,128.36
O303621,P200137,3,76.8
O303621,P200138,1,34.98
O303621,P200189,2,105.96
O303621,P200216,3,106.89
O303621,P200083,1,132.8
O303622,P200106,3,7.7
O303622,P200009,1,11.65
O303622,P200102,1,98.68
O303623,P200152,2,138.9
O303623,P200022,3,63.02
O303623,P200103,1,115.93
O303624,P200010,3,130.14
O303624,P200168,2,284.01
O303624,P200153,2,31.87
O303624,P200161,3,63.85
O303625,P200000,1,122.85
O303625,P200194,2,123.56
O303625,P200124,2,302.84
O303626,P200093,1,171.31
O303626,P200035,1,35.23
O303626,P200102,3,94.93
O303627,P200192,1,47.27
O303627,P200023,2,122.39
O303627,P200172,3,56.9
O303627,P200194,1,108.33
O303627,P200113,2,68.79
O303628,P200216,2,106.21
O303629,P200237,1,111.83
O303629,P200144,3,85.52
O303629,P200146,1,15.2
O303629,P200065,3,140.3
O303629,P200025,2,85.87
O303630,P200075,3,58.23
O303631,P200063,1,88.87
O303631,P200132,1,114.55
O303632,P200114,3,125.77
O303632,P200031,3,35.65
O303632,P200050,1,34.61
O303632,P200045,2,56.47
O303633,P200196,3,37.19
O303633,P200017,3,142.55
O303633,P200170,1,54.53
O303633,P200079,1,7.46
O303634,P200110,3,99.67
O303634,P200099,1,18.51
O303634,P200173,1,12.57
O303634,P200085,2,29.77
O303634,P200171,1,82.25
O303635,P200066,2,45.0
O303635,P200008,3,22.08
O303636,P200140,1,20.83
O303637,P200166,3,20.59
O303637,P200212,3,73.94
O303638,P200211,3,152.55
O303638,P200095,2,115.19
O303638,P200202,1,101.44
O303639,P200161,1,61.09
O303639,P200113,2,66.63
O303640,P200060,1,73.02
O303640,P200200,2,85.38
O303641,P200016,2,430.42
O303641,P200044,3,142.05
O303641,P200028,1,81.96
O303641,P200029,3,17.84
O303641,P200071,3,43.87
O303642,P200073,3,146.34
O303642,P200091,2,63.98
O303642,P200095,1,132.81
O303643,P200141,1,96.41
O303643,P200097,3,150.48
O303643,P200057,3,123.95
O303643,P200131,2,255.44
O303644,P200024,3,119.09
O303644,P200107,2,46.3
O303644,P200164,2,136.73
O303644,P200025,1,68.74
O303645,P200110,2,99.38
O303645,P200019,3,354.19
O303645,P200008,3,20.74
O303646,P200159,1,20.91
O303646,P200008,3,22.9
O303646,P200024,1,100.62
O303646,P200225,1,10.72
O303647,P200221,2,482.71
O303647,P200042,2,83.13
O303647,P200210,1,87.58
O303647,P200067,3,6.43
O303647,P200069,3,31.92
O303648,P200090,3,119.13
O303648,P200138,3,36.99
O303648,P200019,3,365.39
O303648,P200208,3,13.21
O303649,P200096,2,26.19
O303649,P200089,3,43.94
O303650,P200234,1,12.94
O303650,P200163,3,67.52
O303650,P200147,1,72.92
O303650,P200092,1,37.63
O303651,P200247,3,14.95
O303651,P200160,2,51.23
O303652,P200021,1,69.04
O303653,P200146,1,13.52
O303653,P200101,1,9.26
O303653,P200188,3,54.5
